Title,"<titleInfo><title>%value%</title></titleInfo>"
Author,"<name displayLabel='Author'><namePart>%value%</namePart><role><roleTerm type='code' authority='marcrelator'>aut</roleTerm><roleTerm type='text' authority='marcrelator'>Author</roleTerm></role></name>"
Department,"<name displayLabel='Department'><namePart>%value%</namePart><role><roleTerm type='code' authority='marcrelator'>dgg</roleTerm><roleTerm type='text' authority='marcrelator'>Degree granting institution</roleTerm></role></name>"
Thesis Advisor,"<name displayLabel='Thesis Advisor'><namePart>%value%</namePart><role><roleTerm type='code' authority='marcrelator'>dgs</roleTerm><roleTerm type='text' authority='marcrelator'>Degree supervisor</roleTerm></role></name>"
Advisory Committee,"<name displayLabel='Advisory Committee'><namePart>%value%</namePart><role><roleTerm type='code' authority='marcrelator'>ths</roleTerm><roleTerm type='text' authority='marcrelator'>Thesis advisor</roleTerm></role></name>"
Date Degree Awarded,"<originInfo><dateIssued keyDate='yes'>%value%</dateIssued></originInfo>"
Digitized Date,"<originInfo><dateCaptured>%value%</dateCaptured></originInfo>"
Keywords,"<subject authority='local'><topic>%value%</topic></subject>"
Abstract/Introduction,"<abstract displayLabel='Abstract'>%value%</abstract>"
Degree,"<note type='thesis' displayLabel='Degree'>%value%</note>"
Degree Program,"<note type='thesis' displayLabel='Degree Program'>%value%</note>"
Notes,"<note type='content'>%value%</note>"
Type,"<typeOfResource>text</typeOfResource>"
Format,"<physicalDescription><internetMediaType>pdf</internetMediaType></physicalDescription>"
Language,"<language><languageTerm type='code'>en</languageTerm></language>"
null6,"<note type='ownership' displayLabel='Repository'>University of New Orleans (http://library.uno.edu)</note>"
null9,"<relatedItem type='host'><titleInfo displayLabel='Digital Collection'><title>University of New Orleans Senior Honors Theses</title></titleInfo></relatedItem>"
Relation,"<relatedItem type='host'><location><url displayLabel='Relation'>http://uno.louisianadigitallibrary.org/uno-p15140coll7%3Acollection</url></location></relatedItem>"
null1,"<location><physicalLocation authority='oclcorg' displayLabel='OCLC Member Symbol'>LNU</physicalLocation></location>"
null2,"<location><physicalLocation displayLabel='Physical Location'>University of New Orleans: Earl K Long Library</physicalLocation></location>"
null3,"<location><url displayLabel='Institution Web Site'>http://library.uno.edu</url></location>"
null4,"<location><holdingSimple><copyInformation><subLocation>Louisiana and Special Collections</subLocation></copyInformation></holdingSimple></location>"		
Access,"<accessCondition type='restriction on access' displayLabel='Access'>%value%</accessCondition>"
Rights,"<accessCondition type='restriction on access' displayLabel='Rights'>%value%</accessCondition>"
Contact Information,"<accessCondition type='use and reproduction' displayLabel='Contact Information'>%value%</accessCondition>"
Object File Name,"<identifier type='local' displayLabel='Object File Name'>%value%</identifier>"
Cataloged Date,"<recordInfo><recordCreationDate>%value%</recordCreationDate></recordInfo>"
Date modified,"<recordInfo><recordChangeDate>%value%</recordChangeDate></recordInfo>"
Cataloger,"<extension><cataloger>%value%</cataloger></extension>"
Image Resolution (Archival),"<extension><imageResolution>%value%</imageResolution></extension>"
Image Bit-Depth (Archival),"<extension><imageBitDepth>%value%</imageBitDepth></extension>"
Color Mode (Archival),"<extension><colorMode>%value%</colorMode></extension>"
File Size (Archival),"<extension><fileSize>%value%</fileSize></extension>"
Hardware/Software (Archival),"<extension><hardwareSoftware>%value%</hardwareSoftware></extension>"
Digitized By,"<extension><digitizedBy>%value%</digitizedBy></extension>"
null5,"<extension><CONTENTdmData></CONTENTdmData></extension>"
Full Text,"<extension><transcript displayLabel='Transcript'>%value%</transcript></extension>"
